"","eccentricity","folded_direction_content","abs_direction_content","folded_displacement","abs_displacement","target_spacing","target_number","subject","folded_response_with_carrier","abs_response_cw"
"10839",6.66666666666667,0.2,0.2,-0.50625,-0.50625,2.0943951023932,20,"nj",FALSE,FALSE
"10840",6.66666666666667,0.2,0.2,0.183711730708739,0.183711730708739,2.6179938779915,16,"nj",TRUE,TRUE
"10842",6.66666666666667,0.2,-0.2,0.15,-0.15,2.6179938779915,16,"nj",TRUE,FALSE
"10844",6.66666666666667,0.2,0.2,-0.183711730708739,-0.183711730708739,1.74532925199433,24,"nj",TRUE,TRUE
"10845",6.66666666666667,0.2,0.2,0.3375,0.3375,8.37758040957278,5,"nj",TRUE,TRUE
"10846",6.66666666666667,0.2,-0.2,0.0666666666666667,-0.0666666666666667,8.37758040957278,5,"nj",TRUE,FALSE
"10847",6.66666666666667,0.2,-0.2,0.15,-0.15,4.65421133865155,9,"nj",TRUE,FALSE
"10850",6.66666666666667,0.2,0.2,-0.50625,-0.50625,2.0943951023932,20,"nj",FALSE,FALSE
"10851",6.66666666666667,0.2,0.2,0.0333333333333333,0.0333333333333333,5.9839860068377,7,"nj",FALSE,FALSE
"10852",6.66666666666667,0.2,0.2,0.15,0.15,4.65421133865155,9,"nj",FALSE,FALSE
"10853",6.66666666666667,0.2,0.2,-0.0333333333333333,-0.0333333333333333,2.0943951023932,20,"nj",TRUE,TRUE
"10854",6.66666666666667,0.2,-0.2,-0.183711730708739,0.183711730708739,1.74532925199433,24,"nj",TRUE,FALSE
"10855",6.66666666666667,0.2,-0.2,-0.50625,0.50625,2.0943951023932,20,"nj",FALSE,TRUE
"10856",6.66666666666667,0.2,0.2,-0.05,-0.05,2.0943951023932,20,"nj",TRUE,TRUE
"10857",6.66666666666667,0.2,0.2,-0.183711730708739,-0.183711730708739,3.49065850398866,12,"nj",FALSE,FALSE
"10858",6.66666666666667,0.2,-0.2,-0.15,0.15,3.49065850398866,12,"nj",FALSE,TRUE
"10859",6.66666666666667,0.2,-0.2,-0.225,0.225,1.74532925199433,24,"nj",FALSE,TRUE
"10861",6.66666666666667,0.2,-0.2,0.122474487139159,-0.122474487139159,2.6179938779915,16,"nj",TRUE,FALSE
"10862",6.66666666666667,0.2,0.2,0.122474487139159,0.122474487139159,5.9839860068377,7,"nj",TRUE,TRUE
"10863",6.66666666666667,0.2,0.2,-0.1,-0.1,4.65421133865155,9,"nj",TRUE,TRUE
"10864",6.66666666666667,0.2,0.2,-0.122474487139159,-0.122474487139159,4.65421133865155,9,"nj",FALSE,FALSE
"10866",6.66666666666667,0.2,-0.2,-0.122474487139159,0.122474487139159,3.49065850398866,12,"nj",FALSE,TRUE
"10868",6.66666666666667,0.2,0.2,0.183711730708739,0.183711730708739,4.65421133865155,9,"nj",FALSE,FALSE
"10869",6.66666666666667,0.2,0.2,-0.122474487139159,-0.122474487139159,4.65421133865155,9,"nj",FALSE,FALSE
"10870",6.66666666666667,0.2,0.2,-0.122474487139159,-0.122474487139159,4.65421133865155,9,"nj",FALSE,FALSE
"10871",6.66666666666667,0.2,-0.2,-0.1,0.1,3.49065850398866,12,"nj",TRUE,FALSE
"10872",6.66666666666667,0.2,-0.2,-0.1,0.1,4.65421133865155,9,"nj",FALSE,TRUE
"10873",6.66666666666667,0.2,0.2,-0.413351394094661,-0.413351394094661,1.74532925199433,24,"nj",TRUE,TRUE
"10874",6.66666666666667,0.2,-0.2,-0.0666666666666667,0.0666666666666667,2.0943951023932,20,"nj",FALSE,TRUE
"10875",6.66666666666667,0.2,-0.2,0.1,-0.1,5.9839860068377,7,"nj",TRUE,FALSE
"10876",6.66666666666667,0.2,-0.2,0.05,-0.05,5.9839860068377,7,"nj",TRUE,FALSE
"10879",6.66666666666667,0.2,-0.2,0.05,-0.05,8.37758040957278,5,"nj",FALSE,TRUE
"10880",6.66666666666667,0.2,-0.2,-0.0816496580927727,0.0816496580927727,4.65421133865155,9,"nj",FALSE,TRUE
"10881",6.66666666666667,0.2,-0.2,-0.122474487139159,0.122474487139159,3.49065850398866,12,"nj",FALSE,TRUE
"10882",6.66666666666667,0.2,0.2,0.1,0.1,10.471975511966,4,"nj",TRUE,TRUE
"10883",6.66666666666667,0.2,0.2,0.225,0.225,4.65421133865155,9,"nj",TRUE,TRUE
"10884",6.66666666666667,0.2,-0.2,-0.183711730708739,0.183711730708739,2.6179938779915,16,"nj",FALSE,TRUE
"10885",6.66666666666667,0.2,-0.2,0.0166666666666667,-0.0166666666666667,10.471975511966,4,"nj",FALSE,TRUE
"10886",6.66666666666667,0.2,-0.2,-0.413351394094661,0.413351394094661,2.0943951023932,20,"nj",FALSE,TRUE
"10888",6.66666666666667,0.2,0.2,0.1,0.1,2.6179938779915,16,"nj",FALSE,FALSE
"10889",6.66666666666667,0.2,0.2,-0.3375,-0.3375,2.0943951023932,20,"nj",FALSE,FALSE
"10890",6.66666666666667,0.2,0.2,0.0333333333333333,0.0333333333333333,5.9839860068377,7,"nj",FALSE,FALSE
"10891",6.66666666666667,0.2,0.2,0.1,0.1,10.471975511966,4,"nj",FALSE,FALSE
"10892",6.66666666666667,0.2,-0.2,-0.183711730708739,0.183711730708739,1.74532925199433,24,"nj",TRUE,FALSE
"10893",6.66666666666667,0.2,-0.2,-0.122474487139159,0.122474487139159,3.49065850398866,12,"nj",FALSE,TRUE
"10894",6.66666666666667,0.2,0.2,0.0333333333333333,0.0333333333333333,5.9839860068377,7,"nj",FALSE,FALSE
"10895",6.66666666666667,0.2,0.2,0.122474487139159,0.122474487139159,3.49065850398866,12,"nj",FALSE,FALSE
"10897",6.66666666666667,0.2,0.2,-0.122474487139159,-0.122474487139159,3.49065850398866,12,"nj",TRUE,TRUE
"10898",6.66666666666667,0.2,0.2,0.122474487139159,0.122474487139159,10.471975511966,4,"nj",TRUE,TRUE
"10899",6.66666666666667,0.2,-0.2,0.225,-0.225,4.65421133865155,9,"nj",FALSE,TRUE
"10900",6.66666666666667,0.2,0.2,-0.15,-0.15,3.49065850398866,12,"nj",TRUE,TRUE
"10901",6.66666666666667,0.2,0.2,0.05,0.05,8.37758040957278,5,"nj",TRUE,TRUE
"10902",6.66666666666667,0.2,-0.2,0.122474487139159,-0.122474487139159,10.471975511966,4,"nj",FALSE,TRUE
"10903",6.66666666666667,0.2,0.2,-0.0666666666666667,-0.0666666666666667,4.65421133865155,9,"nj",FALSE,FALSE
"10904",6.66666666666667,0.2,0.2,0.15,0.15,10.471975511966,4,"nj",FALSE,FALSE
"10905",6.66666666666667,0.2,0.2,0.122474487139159,0.122474487139159,2.6179938779915,16,"nj",FALSE,FALSE
"10906",6.66666666666667,0.2,-0.2,0.0166666666666667,-0.0166666666666667,10.471975511966,4,"nj",TRUE,FALSE
"10907",6.66666666666667,0.2,-0.2,-0.183711730708739,0.183711730708739,3.49065850398866,12,"nj",TRUE,FALSE
"10908",6.66666666666667,0.2,-0.2,0,0,10.471975511966,4,"nj",FALSE,TRUE
"10909",6.66666666666667,0.2,-0.2,-0.183711730708739,0.183711730708739,2.6179938779915,16,"nj",FALSE,TRUE
"10910",6.66666666666667,0.2,0.2,-0.05,-0.05,2.0943951023932,20,"nj",TRUE,TRUE
"10911",6.66666666666667,0.2,0.2,0,0,10.471975511966,4,"nj",TRUE,TRUE
"10912",6.66666666666667,0.2,-0.2,0.15,-0.15,2.6179938779915,16,"nj",TRUE,FALSE
"10913",6.66666666666667,0.2,-0.2,-0.05,0.05,2.0943951023932,20,"nj",TRUE,FALSE
"10914",6.66666666666667,0.2,-0.2,0.0333333333333333,-0.0333333333333333,8.37758040957278,5,"nj",TRUE,FALSE
"10915",6.66666666666667,0.2,-0.2,0.0166666666666667,-0.0166666666666667,8.37758040957278,5,"nj",TRUE,FALSE
"10917",6.66666666666667,0.2,-0.2,-0.183711730708739,0.183711730708739,1.74532925199433,24,"nj",TRUE,FALSE
"10918",6.66666666666667,0.2,-0.2,0.15,-0.15,3.49065850398866,12,"nj",TRUE,FALSE
"10919",6.66666666666667,0.2,-0.2,0,0,8.37758040957278,5,"nj",TRUE,FALSE
"10920",6.66666666666667,0.2,0.2,-0.05,-0.05,4.65421133865155,9,"nj",TRUE,TRUE
"10921",6.66666666666667,0.2,0.2,0.15,0.15,2.6179938779915,16,"nj",TRUE,TRUE
"10922",6.66666666666667,0.2,-0.2,0.275567596063107,-0.275567596063107,4.65421133865155,9,"nj",TRUE,FALSE
"10923",6.66666666666667,0.2,-0.2,0.15,-0.15,3.49065850398866,12,"nj",TRUE,FALSE
"10924",6.66666666666667,0.2,0.2,0.0816496580927727,0.0816496580927727,5.9839860068377,7,"nj",FALSE,FALSE
"10925",6.66666666666667,0.2,0.2,-0.183711730708739,-0.183711730708739,1.74532925199433,24,"nj",TRUE,TRUE
"10926",6.66666666666667,0.2,0.2,-0.0666666666666667,-0.0666666666666667,4.65421133865155,9,"nj",FALSE,FALSE
"10927",6.66666666666667,0.2,0.2,0.3375,0.3375,8.37758040957278,5,"nj",TRUE,TRUE
"10928",6.66666666666667,0.2,-0.2,0.275567596063107,-0.275567596063107,8.37758040957278,5,"nj",TRUE,FALSE
"10929",6.66666666666667,0.2,-0.2,0.15,-0.15,3.49065850398866,12,"nj",TRUE,FALSE
"10930",6.66666666666667,0.2,-0.2,-0.05,0.05,2.0943951023932,20,"nj",TRUE,FALSE
"10932",6.66666666666667,0.2,0.2,-0.0166666666666667,-0.0166666666666667,8.37758040957278,5,"nj",TRUE,TRUE
"10933",6.66666666666667,0.2,-0.2,-0.50625,0.50625,1.74532925199433,24,"nj",TRUE,FALSE
"10934",6.66666666666667,0.2,-0.2,-0.0166666666666667,0.0166666666666667,10.471975511966,4,"nj",FALSE,TRUE
"10935",6.66666666666667,0.2,0.2,0.15,0.15,2.6179938779915,16,"nj",TRUE,TRUE
"10936",6.66666666666667,0.2,-0.2,0.122474487139159,-0.122474487139159,2.6179938779915,16,"nj",TRUE,FALSE
"10937",6.66666666666667,0.2,0.2,-0.183711730708739,-0.183711730708739,2.6179938779915,16,"nj",TRUE,TRUE
"10938",6.66666666666667,0.2,-0.2,-0.225,0.225,2.6179938779915,16,"nj",TRUE,FALSE
"10939",6.66666666666667,0.2,-0.2,-0.275567596063107,0.275567596063107,2.6179938779915,16,"nj",TRUE,FALSE
"10940",6.66666666666667,0.2,-0.2,0.122474487139159,-0.122474487139159,3.49065850398866,12,"nj",TRUE,FALSE
"10941",6.66666666666667,0.2,0.2,-0.50625,-0.50625,1.74532925199433,24,"nj",FALSE,FALSE
"10942",6.66666666666667,0.2,-0.2,0.0333333333333333,-0.0333333333333333,5.9839860068377,7,"nj",TRUE,FALSE
"10943",6.66666666666667,0.2,0.2,-0.225,-0.225,1.74532925199433,24,"nj",TRUE,TRUE
"10944",6.66666666666667,0.2,0.2,-0.275567596063107,-0.275567596063107,1.74532925199433,24,"nj",TRUE,TRUE
"10945",6.66666666666667,0.2,-0.2,-0.3375,0.3375,1.74532925199433,24,"nj",TRUE,FALSE
"10946",6.66666666666667,0.2,0.2,0.1,0.1,2.6179938779915,16,"nj",FALSE,FALSE
"10947",6.66666666666667,0.2,0.2,0.0166666666666667,0.0166666666666667,5.9839860068377,7,"nj",FALSE,FALSE
"10948",6.66666666666667,0.2,0.2,-0.0166666666666667,-0.0166666666666667,10.471975511966,4,"nj",FALSE,FALSE
"10949",6.66666666666667,0.2,0.2,0.275567596063107,0.275567596063107,4.65421133865155,9,"nj",FALSE,FALSE
"10950",6.66666666666667,0.2,-0.2,0.225,-0.225,8.37758040957278,5,"nj",TRUE,FALSE
"10951",6.66666666666667,0.2,-0.2,0.1,-0.1,5.9839860068377,7,"nj",FALSE,TRUE
"10954",6.66666666666667,0.2,0.2,0.1,0.1,3.49065850398866,12,"nj",TRUE,TRUE
"10955",6.66666666666667,0.2,0.2,0.183711730708739,0.183711730708739,10.471975511966,4,"nj",TRUE,TRUE
"10956",6.66666666666667,0.2,-0.2,-0.0666666666666667,0.0666666666666667,4.65421133865155,9,"nj",FALSE,TRUE
"10957",6.66666666666667,0.2,-0.2,-0.0333333333333333,0.0333333333333333,8.37758040957278,5,"nj",FALSE,TRUE
"10958",6.66666666666667,0.2,-0.2,0.0166666666666667,-0.0166666666666667,5.9839860068377,7,"nj",FALSE,TRUE
"10959",6.66666666666667,0.2,0.2,0.3375,0.3375,4.65421133865155,9,"nj",TRUE,TRUE
"10960",6.66666666666667,0.2,0.2,-0.413351394094661,-0.413351394094661,1.74532925199433,24,"nj",FALSE,FALSE
"10961",6.66666666666667,0.2,-0.2,0.122474487139159,-0.122474487139159,2.6179938779915,16,"nj",TRUE,FALSE
"10962",6.66666666666667,0.2,-0.2,-0.275567596063107,0.275567596063107,2.0943951023932,20,"nj",TRUE,FALSE
"10963",6.66666666666667,0.2,-0.2,0.183711730708739,-0.183711730708739,10.471975511966,4,"nj",TRUE,FALSE
"10964",6.66666666666667,0.2,0.2,-0.3375,-0.3375,1.74532925199433,24,"nj",TRUE,TRUE
"10965",6.66666666666667,0.2,-0.2,-0.3375,0.3375,1.74532925199433,24,"nj",FALSE,TRUE
"10966",6.66666666666667,0.2,-0.2,-0.275567596063107,0.275567596063107,1.74532925199433,24,"nj",TRUE,FALSE
"10967",6.66666666666667,0.2,0.2,-0.275567596063107,-0.275567596063107,1.74532925199433,24,"nj",TRUE,TRUE
"10968",6.66666666666667,0.2,0.2,0.183711730708739,0.183711730708739,8.37758040957278,5,"nj",TRUE,TRUE
"10970",6.66666666666667,0.2,-0.2,-0.50625,0.50625,1.74532925199433,24,"nj",TRUE,FALSE
"10971",6.66666666666667,0.2,-0.2,-0.225,0.225,3.49065850398866,12,"nj",FALSE,TRUE
"10972",6.66666666666667,0.2,0.2,-0.3375,-0.3375,2.6179938779915,16,"nj",FALSE,FALSE
"10973",6.66666666666667,0.2,0.2,0.0816496580927727,0.0816496580927727,3.49065850398866,12,"nj",TRUE,TRUE
"10974",6.66666666666667,0.2,0.2,0.183711730708739,0.183711730708739,8.37758040957278,5,"nj",FALSE,FALSE
"10975",6.66666666666667,0.2,-0.2,0.225,-0.225,8.37758040957278,5,"nj",FALSE,TRUE
"10979",6.66666666666667,0.2,-0.2,0.0666666666666667,-0.0666666666666667,3.49065850398866,12,"nj",TRUE,FALSE
"10980",6.66666666666667,0.2,-0.2,-0.0666666666666667,0.0666666666666667,4.65421133865155,9,"nj",FALSE,TRUE
"10981",6.66666666666667,0.2,-0.2,-0.0666666666666667,0.0666666666666667,2.0943951023932,20,"nj",TRUE,FALSE
"10982",6.66666666666667,0.2,-0.2,-0.3375,0.3375,2.0943951023932,20,"nj",FALSE,TRUE
"10983",6.66666666666667,0.2,0.2,-0.3375,-0.3375,2.6179938779915,16,"nj",TRUE,TRUE
"10984",6.66666666666667,0.2,0.2,-0.0666666666666667,-0.0666666666666667,2.0943951023932,20,"nj",FALSE,FALSE
"10985",6.66666666666667,0.2,-0.2,0.122474487139159,-0.122474487139159,5.9839860068377,7,"nj",TRUE,FALSE
"10986",6.66666666666667,0.2,0.2,0.122474487139159,0.122474487139159,2.6179938779915,16,"nj",TRUE,TRUE
"10987",6.66666666666667,0.2,0.2,0.0166666666666667,0.0166666666666667,5.9839860068377,7,"nj",TRUE,TRUE
"10988",6.66666666666667,0.2,0.2,-0.225,-0.225,3.49065850398866,12,"nj",FALSE,FALSE
"10990",6.66666666666667,0.2,0.2,-0.05,-0.05,4.65421133865155,9,"nj",TRUE,TRUE
"10991",6.66666666666667,0.2,0.2,0.275567596063107,0.275567596063107,8.37758040957278,5,"nj",TRUE,TRUE
"10992",6.66666666666667,0.2,0.2,0.3375,0.3375,4.65421133865155,9,"nj",TRUE,TRUE
"10993",6.66666666666667,0.2,-0.2,0,0,5.9839860068377,7,"nj",FALSE,TRUE
"10994",6.66666666666667,0.2,0.2,0,0,5.9839860068377,7,"nj",TRUE,TRUE
"10995",6.66666666666667,0.2,-0.2,-0.3375,0.3375,2.0943951023932,20,"nj",FALSE,TRUE
"10996",6.66666666666667,0.2,-0.2,-0.05,0.05,2.0943951023932,20,"nj",FALSE,TRUE
"10997",6.66666666666667,0.2,-0.2,-0.3375,0.3375,2.0943951023932,20,"nj",FALSE,TRUE
"10998",6.66666666666667,0.4,0.4,-0.183711730708739,-0.183711730708739,2.6179938779915,16,"nj",TRUE,TRUE
"10999",6.66666666666667,0.4,0.4,0.183711730708739,0.183711730708739,5.9839860068377,7,"nj",TRUE,TRUE
"11000",6.66666666666667,0.4,0.4,-0.183711730708739,-0.183711730708739,8.37758040957278,5,"nj",TRUE,TRUE
"11001",6.66666666666667,0.4,0.4,-0.225,-0.225,2.6179938779915,16,"nj",TRUE,TRUE
"11002",6.66666666666667,0.4,0.4,0.183711730708739,0.183711730708739,10.471975511966,4,"nj",TRUE,TRUE
"11003",6.66666666666667,0.4,0.4,0.183711730708739,0.183711730708739,2.6179938779915,16,"nj",TRUE,TRUE
"11004",6.66666666666667,0.4,-0.4,0.183711730708739,-0.183711730708739,5.9839860068377,7,"nj",TRUE,FALSE
"11006",6.66666666666667,0.4,0.4,0.183711730708739,0.183711730708739,5.9839860068377,7,"nj",TRUE,TRUE
"11007",6.66666666666667,0.4,-0.4,0.183711730708739,-0.183711730708739,4.65421133865155,9,"nj",TRUE,FALSE
"11008",6.66666666666667,0.4,0.4,0.15,0.15,5.9839860068377,7,"nj",TRUE,TRUE
"11009",6.66666666666667,0.4,-0.4,0.183711730708739,-0.183711730708739,4.65421133865155,9,"nj",TRUE,FALSE
"11010",6.66666666666667,0.4,0.4,0.183711730708739,0.183711730708739,10.471975511966,4,"nj",TRUE,TRUE
"11011",6.66666666666667,0.4,-0.4,0.122474487139159,-0.122474487139159,5.9839860068377,7,"nj",TRUE,FALSE
"11012",6.66666666666667,0.4,-0.4,0.1,-0.1,5.9839860068377,7,"nj",TRUE,FALSE
"11013",6.66666666666667,0.4,-0.4,0.183711730708739,-0.183711730708739,2.0943951023932,20,"nj",TRUE,FALSE
"11014",6.66666666666667,0.4,0.4,-0.183711730708739,-0.183711730708739,20.943951023932,2,"nj",TRUE,TRUE
"11015",6.66666666666667,0.4,-0.4,0.183711730708739,-0.183711730708739,2.6179938779915,16,"nj",TRUE,FALSE
"11016",6.66666666666667,0.4,0.4,0.0816496580927727,0.0816496580927727,5.9839860068377,7,"nj",TRUE,TRUE
"11017",6.66666666666667,0.4,-0.4,-0.225,0.225,20.943951023932,2,"nj",FALSE,TRUE
"11019",6.66666666666667,0.4,0.4,-0.183711730708739,-0.183711730708739,4.65421133865155,9,"nj",TRUE,TRUE
"11020",6.66666666666667,0.4,-0.4,-0.183711730708739,0.183711730708739,3.49065850398866,12,"nj",FALSE,TRUE
"11022",6.66666666666667,0.4,0.4,0.183711730708739,0.183711730708739,4.65421133865155,9,"nj",TRUE,TRUE
"11023",6.66666666666667,0.4,0.4,0.183711730708739,0.183711730708739,2.6179938779915,16,"nj",TRUE,TRUE
"11024",6.66666666666667,0.4,0.4,0.15,0.15,4.65421133865155,9,"nj",TRUE,TRUE
"11025",6.66666666666667,0.4,-0.4,-0.225,0.225,8.37758040957278,5,"nj",TRUE,FALSE
"11026",6.66666666666667,0.4,-0.4,0.15,-0.15,2.6179938779915,16,"nj",TRUE,FALSE
"11027",6.66666666666667,0.4,0.4,-0.275567596063107,-0.275567596063107,2.6179938779915,16,"nj",TRUE,TRUE
"11028",6.66666666666667,0.4,-0.4,-0.183711730708739,0.183711730708739,2.0943951023932,20,"nj",TRUE,FALSE
"11029",6.66666666666667,0.4,0.4,0.0666666666666667,0.0666666666666667,5.9839860068377,7,"nj",TRUE,TRUE
"11030",6.66666666666667,0.4,-0.4,-0.183711730708739,0.183711730708739,10.471975511966,4,"nj",FALSE,TRUE
"11031",6.66666666666667,0.4,0.4,-0.225,-0.225,4.65421133865155,9,"nj",TRUE,TRUE
"11032",6.66666666666667,0.4,-0.4,0.183711730708739,-0.183711730708739,2.0943951023932,20,"nj",TRUE,FALSE
"11033",6.66666666666667,0.4,0.4,-0.225,-0.225,20.943951023932,2,"nj",FALSE,FALSE
"11034",6.66666666666667,0.4,0.4,-0.183711730708739,-0.183711730708739,5.9839860068377,7,"nj",FALSE,FALSE
"11035",6.66666666666667,0.4,0.4,0.183711730708739,0.183711730708739,2.0943951023932,20,"nj",TRUE,TRUE
"11036",6.66666666666667,0.4,-0.4,0.05,-0.05,5.9839860068377,7,"nj",FALSE,TRUE
"11037",6.66666666666667,0.4,0.4,0.183711730708739,0.183711730708739,3.49065850398866,12,"nj",TRUE,TRUE
"11038",6.66666666666667,0.4,0.4,-0.225,-0.225,2.0943951023932,20,"nj",TRUE,TRUE
"11039",6.66666666666667,0.4,-0.4,0.122474487139159,-0.122474487139159,2.6179938779915,16,"nj",TRUE,FALSE
"11040",6.66666666666667,0.4,-0.4,-0.3375,0.3375,2.6179938779915,16,"nj",TRUE,FALSE
"11041",6.66666666666667,0.4,0.4,0.183711730708739,0.183711730708739,20.943951023932,2,"nj",TRUE,TRUE
"11042",6.66666666666667,0.4,0.4,-0.275567596063107,-0.275567596063107,8.37758040957278,5,"nj",FALSE,FALSE
"11043",6.66666666666667,0.4,0.4,-0.275567596063107,-0.275567596063107,8.37758040957278,5,"nj",FALSE,FALSE
"11044",6.66666666666667,0.4,-0.4,0.1,-0.1,2.6179938779915,16,"nj",TRUE,FALSE
"11045",6.66666666666667,0.4,-0.4,0.15,-0.15,2.0943951023932,20,"nj",TRUE,FALSE
"11046",6.66666666666667,0.4,-0.4,-0.183711730708739,0.183711730708739,10.471975511966,4,"nj",FALSE,TRUE
"11047",6.66666666666667,0.4,-0.4,0.183711730708739,-0.183711730708739,3.49065850398866,12,"nj",TRUE,FALSE
"11048",6.66666666666667,0.4,-0.4,-0.183711730708739,0.183711730708739,3.49065850398866,12,"nj",TRUE,FALSE
"11049",6.66666666666667,0.4,0.4,-0.275567596063107,-0.275567596063107,8.37758040957278,5,"nj",FALSE,FALSE
"11050",6.66666666666667,0.4,-0.4,-0.183711730708739,0.183711730708739,10.471975511966,4,"nj",FALSE,TRUE
"11051",6.66666666666667,0.4,-0.4,0.183711730708739,-0.183711730708739,8.37758040957278,5,"nj",FALSE,TRUE
"11052",6.66666666666667,0.4,0.4,0.122474487139159,0.122474487139159,4.65421133865155,9,"nj",TRUE,TRUE
"11053",6.66666666666667,0.4,0.4,0.183711730708739,0.183711730708739,20.943951023932,2,"nj",TRUE,TRUE
"11054",6.66666666666667,0.4,-0.4,0.1,-0.1,4.65421133865155,9,"nj",TRUE,FALSE
"11056",6.66666666666667,0.4,-0.4,-0.183711730708739,0.183711730708739,5.9839860068377,7,"nj",FALSE,TRUE
"11057",6.66666666666667,0.4,0.4,0.0666666666666667,0.0666666666666667,5.9839860068377,7,"nj",TRUE,TRUE
"11058",6.66666666666667,0.4,0.4,-0.225,-0.225,3.49065850398866,12,"nj",TRUE,TRUE
"11059",6.66666666666667,0.4,-0.4,-0.15,0.15,10.471975511966,4,"nj",FALSE,TRUE
"11060",6.66666666666667,0.4,-0.4,0.122474487139159,-0.122474487139159,2.0943951023932,20,"nj",TRUE,FALSE
"11061",6.66666666666667,0.4,0.4,0.0816496580927727,0.0816496580927727,2.6179938779915,16,"nj",TRUE,TRUE
"11062",6.66666666666667,0.4,-0.4,0.1,-0.1,2.0943951023932,20,"nj",TRUE,FALSE
"11063",6.66666666666667,0.4,0.4,0.183711730708739,0.183711730708739,10.471975511966,4,"nj",TRUE,TRUE
"11064",6.66666666666667,0.4,0.4,-0.225,-0.225,8.37758040957278,5,"nj",FALSE,FALSE
"11065",6.66666666666667,0.4,0.4,-0.183711730708739,-0.183711730708739,8.37758040957278,5,"nj",FALSE,FALSE
"11066",6.66666666666667,0.4,0.4,0.0666666666666667,0.0666666666666667,2.6179938779915,16,"nj",TRUE,TRUE
"11068",6.66666666666667,0.4,-0.4,0.15,-0.15,10.471975511966,4,"nj",TRUE,FALSE
"11069",6.66666666666667,0.4,-0.4,-0.275567596063107,0.275567596063107,2.0943951023932,20,"nj",TRUE,FALSE
"11070",6.66666666666667,0.4,0.4,0.0816496580927727,0.0816496580927727,2.0943951023932,20,"nj",TRUE,TRUE
"11071",6.66666666666667,0.4,-0.4,-0.15,0.15,8.37758040957278,5,"nj",FALSE,TRUE
"11072",6.66666666666667,0.4,-0.4,-0.183711730708739,0.183711730708739,5.9839860068377,7,"nj",FALSE,TRUE
"11073",6.66666666666667,0.4,0.4,0.0816496580927727,0.0816496580927727,4.65421133865155,9,"nj",TRUE,TRUE
"11074",6.66666666666667,0.4,0.4,0.0666666666666667,0.0666666666666667,5.9839860068377,7,"nj",TRUE,TRUE
"11075",6.66666666666667,0.4,-0.4,0.0666666666666667,-0.0666666666666667,5.9839860068377,7,"nj",TRUE,FALSE
"11076",6.66666666666667,0.4,-0.4,-0.275567596063107,0.275567596063107,4.65421133865155,9,"nj",FALSE,TRUE
"11077",6.66666666666667,0.4,0.4,0.225,0.225,8.37758040957278,5,"nj",TRUE,TRUE
"11078",6.66666666666667,0.4,0.4,-0.225,-0.225,20.943951023932,2,"nj",FALSE,FALSE
"11079",6.66666666666667,0.4,0.4,0.122474487139159,0.122474487139159,10.471975511966,4,"nj",FALSE,FALSE
"11080",6.66666666666667,0.4,-0.4,-0.413351394094661,0.413351394094661,2.6179938779915,16,"nj",FALSE,TRUE
"11081",6.66666666666667,0.4,0.4,0.0666666666666667,0.0666666666666667,2.0943951023932,20,"nj",TRUE,TRUE
"11082",6.66666666666667,0.4,0.4,-0.122474487139159,-0.122474487139159,10.471975511966,4,"nj",FALSE,FALSE
"11083",6.66666666666667,0.4,0.4,0.05,0.05,2.0943951023932,20,"nj",TRUE,TRUE
"11084",6.66666666666667,0.4,0.4,-0.122474487139159,-0.122474487139159,8.37758040957278,5,"nj",FALSE,FALSE
"11085",6.66666666666667,0.4,-0.4,-0.1,0.1,8.37758040957278,5,"nj",FALSE,TRUE
"11086",6.66666666666667,0.4,-0.4,0.15,-0.15,10.471975511966,4,"nj",TRUE,FALSE
"11087",6.66666666666667,0.4,-0.4,0.05,-0.05,2.6179938779915,16,"nj",TRUE,FALSE
"11088",6.66666666666667,0.4,0.4,0.183711730708739,0.183711730708739,20.943951023932,2,"nj",TRUE,TRUE
"11089",6.66666666666667,0.4,-0.4,-0.413351394094661,0.413351394094661,2.6179938779915,16,"nj",FALSE,TRUE
"11090",6.66666666666667,0.4,0.4,-0.275567596063107,-0.275567596063107,4.65421133865155,9,"nj",FALSE,FALSE
"11091",6.66666666666667,0.4,-0.4,0.05,-0.05,2.6179938779915,16,"nj",TRUE,FALSE
"11093",6.66666666666667,0.4,0.4,0.0666666666666667,0.0666666666666667,4.65421133865155,9,"nj",TRUE,TRUE
"11094",6.66666666666667,0.4,0.4,0.05,0.05,2.6179938779915,16,"nj",TRUE,TRUE
"11096",6.66666666666667,0.4,0.4,-0.275567596063107,-0.275567596063107,4.65421133865155,9,"nj",FALSE,FALSE
"11097",6.66666666666667,0.4,-0.4,-0.3375,0.3375,2.0943951023932,20,"nj",FALSE,TRUE
